Fecha.y.hora,CO.ppm,NO.ppb,NO2.ppb,NOX.ppb,O3.ppb,PM10.ug.m3,PM2.5.ug.m3,PRS.mmhg,RAINF.mm.hr,RH..,SO2.ppb,SR.KW.m2,TOUT.degC,WSR.KMPH,WDV.DEG
2024-01-01 00:00:00,2.6,32.2,32.4,64.3,8,122,50,701.2,0,55,4.4,0,15.66,2.9,299
2024-01-01 01:00:00,2.6,32.2,32.4,64.3,8,122,50,700.9,0,58,4.9,0,15.04,2.5,299
2024-01-01 02:00:00,2.6,32.2,32.4,64.3,8,122,50,700.6,0,58,5.5,0,15.13,2.7,270
2024-01-01 03:00:00,2.6,32.2,32.4,64.3,7,122,50,700.1,0,55,5.2,0,15.33,3.2,271
2024-01-01 04:00:00,2.32,26.9,31.8,58.7,7,122,50,700.1,0,52,5.1,0,15.53,2.5,260
2024-01-01 05:00:00,1.95,24.8,32.2,57,7,94,50,700.2,0,53,4.7,0,14.5,3.7,274
2024-01-01 06:00:00,1.77,19.5,27.1,46.6,7,76,42,700.3,0,52,4.5,0,14.13,2.9,269
2024-01-01 07:00:00,1.95,24,25.9,49.9,7,61,45,700.5,0,55,4.2,0,13.17,2.5,261
2024-01-01 08:00:00,1.52,8.1,22.2,30.3,7,64,30,700.8,0,51,4.1,0.002,13.87,3.3,261
2024-01-01 09:00:00,1.43,18.8,23.5,42.3,7,48,22,701.2,0,39,4.8,0.126,18.07,2.5,281
2024-01-01 10:00:00,1.32,15.2,24.5,39.7,16,53,23,701.4,0,30,5.6,0.273,23.11,2.5,299
2024-01-01 11:00:00,1.03,8.5,13.2,21.7,23,40,12,701.2,0,26,6.9,0.4,27.71,2.5,84
2024-01-01 12:00:00,0.96,7.1,9,16.1,30,34,9.57,700.6,0,26,4.9,0.487,29.05,3.2,139
2024-01-01 13:00:00,0.89,5.9,6.9,12.3,35,26,9.57,699.8,0,26,3.7,0.52,29.9,4.5,95
2024-01-01 14:00:00,0.95,6.3,8.8,15.1,37,26,9.57,698.9,0,26,4,0.474,29.95,7.9,98
2024-01-01 15:00:00,0.98,5.8,11.7,17.5,43,26,9.57,698.1,0,26,5.4,0.432,29.92,11.5,113
2024-01-01 16:00:00,0.92,4.4,9,13.5,43,32,9.57,697.8,0,26,4.2,0.329,30.12,10.8,104
2024-01-01 17:00:00,0.97,4,10.5,14.5,41,28,9.57,697.6,0,26,4,0.152,29.35,9.7,116
2024-01-01 18:00:00,1.09,4.1,13.9,18,35,26,11,697.9,0,26,4.1,0.013,26.99,6.9,127
2024-01-01 19:00:00,1.34,6.2,24.3,30.4,36,27,23,698.2,0,27,7.9,0,25.42,5.2,148
2024-01-01 20:00:00,1.49,5.7,29.1,34.8,37,122,50,698.6,0,30,8.7,0,24.32,5.7,162
2024-01-01 21:00:00,1.78,18,32.4,64.2,20,78,39,698.9,0,32,8.7,0,23.03,2.5,245
2024-01-01 22:00:00,1.8,15.2,32.4,63.9,15,91,38,698.6,0,36,8.7,0,21.62,2.5,230
2024-01-01 23:00:00,1.92,17.6,32.4,64.3,7,85,50,698.5,0,42,8.7,0,19.6,2.5,299
2024-01-02 00:00:00,1.91,27.2,32.4,64.3,7,106,50,698.2,0,49,6.6,0,18.52,2.5,282
2024-01-02 01:00:00,1.86,32.2,32.4,64.3,7,90,42,697.8,0,53,5.8,0,17.72,2.5,299
2024-01-02 02:00:00,1.53,26.8,32.4,64.3,7,88,37,697.5,0,56,5.1,0,16.81,2.5,281
2024-01-02 03:00:00,1.26,13.9,32.4,48.6,7,72,31,697.3,0,57,4.8,0,16.5,2.8,299
2024-01-02 04:00:00,1.11,5.5,26.1,31.5,11,72,27,697.2,0,57,5.1,0,17.56,3.2,278
2024-01-02 05:00:00,1.25,8.7,31.3,40,7,56,34,697,0,56,6.6,0,17.86,3.9,281
2024-01-02 06:00:00,1.1,6.7,24.1,30.8,10,60,19,697,0,39,7.4,0,19.69,3.1,287
2024-01-02 07:00:00,1.04,17.4,26.8,44.2,7,51,10,697.4,0,31,6.3,0,20.61,9.7,296
2024-01-02 08:00:00,1.06,14.8,23.1,37.9,8,51,9.57,697.6,0,29,5.5,0.004,21.3,9.4,294
2024-01-02 09:00:00,1.32,21.6,22.9,44.5,10,68,9.57,697.7,0,28,5.5,0.049,22.27,3.4,257
2024-01-02 10:00:00,1.61,32.2,31,64.3,9,55,19,698,0,26,5.9,0.165,24.01,2.5,287
2024-01-02 11:00:00,1.36,32.2,31.4,64.3,12,108,21,698.3,0,26,8.7,0.301,25.81,2.5,84
2024-01-02 12:00:00,1.58,32.2,32.4,64.3,15,99,21,698,0,26,8.7,0.362,26.3,5.8,97
2024-01-02 13:00:00,1.27,15.2,27.7,42.9,24,83,13,697.3,0,26,8.7,0.357,27.12,7.3,119
2024-01-02 14:00:00,1.2,9.5,21.7,31.2,36,55,14,696.5,0,26,8.7,0.422,27.45,9.4,110
2024-01-02 15:00:00,1.17,10.8,21.6,32.4,42,48,14,695.8,0,26,8.7,0.325,27.83,9.7,103
2024-01-02 16:00:00,1.15,6.5,20,26.5,42,55,13,695.6,0,26,8.3,0.256,28.22,7.9,101
2024-01-02 17:00:00,1.13,6.9,18.9,25.8,37,47,11,695.6,0,26,6.7,0.114,27.93,5.6,129
2024-01-02 18:00:00,1.5,12.7,32.4,48.5,21,43,16,695.6,0,26,8.6,0.028,26.55,3.5,146
2024-01-02 19:00:00,1.88,32.2,32.4,64.3,9,67,21,696,0,27,8.7,0,25.15,2.6,209
2024-01-02 20:00:00,2.6,32.2,32.4,64.3,7,84,38,696.5,0,28,5.5,0,23.06,2.5,274
2024-01-02 21:00:00,2.59,32.2,32.4,64.3,7,122,50,697.1,0,32,5.7,0,21.1,3.4,281
2024-01-02 22:00:00,2.6,32.2,32.4,64.3,7,122,47,697.3,0,33,8.7,0,20.13,2.7,291
2024-01-02 23:00:00,2.54,32.2,32.4,64.3,7,122,41,697.5,0,35,7.3,0,19.3,3.1,289
2024-01-03 00:00:00,1.98,32.2,32.4,64.3,7,122,29,697.7,0,34,6.2,0,19.05,2.7,299
2024-01-03 01:00:00,1.6,32.2,32.4,64.3,7,122,22,698,0,33,5.4,0,18.78,3.1,249
2024-01-03 02:00:00,1.48,32.2,32.4,64.3,7,80,27,698.1,0,34,6.4,0,18.47,3.1,266
2024-01-03 03:00:00,1.14,14.3,26.1,40.5,8,112,20,698.1,0,29,6.1,0,20.08,5.2,276
2024-01-03 04:00:00,0.99,10.4,20.8,31.2,11,69,15,698.2,0,26,5.8,0,22.07,10.5,290
2024-01-03 05:00:00,0.87,4.5,12.8,17.3,16,77,9.57,698.6,0,26,6.7,0,22.03,10,285
2024-01-03 06:00:00,1.05,13.2,25.2,38.4,7,48,9.57,699.1,0,26,4.3,0,19.31,5.7,287
2024-01-03 07:00:00,1.1,14.8,27.3,42.1,7,43,10,699.4,0,27,3.9,0,19.32,8.1,270
2024-01-03 08:00:00,1.34,32.2,29.7,64.3,7,57,11,699.7,0,28,3.9,0.001,18.78,6,262
2024-01-03 09:00:00,1.85,32.2,32.4,64.3,7,59,21,700.1,0,26,4.4,0.124,21.31,4,287
2024-01-03 10:00:00,1.51,32.2,31.4,64.3,13,122,21,700.3,0,26,4.9,0.274,24.8,2.5,299
2024-01-03 11:00:00,1.42,32.2,32.4,64.3,15,95,15,700.4,0,26,8.7,0.403,23.86,6.5,105
2024-01-03 12:00:00,1.41,31.4,32.4,64.3,16,84,18,699.9,0,26,8.7,0.479,23.76,9.6,99
2024-01-03 13:00:00,1.22,16.2,26.9,43.1,26,99,15,699,0,26,8.7,0.514,24.47,12.8,109
2024-01-03 14:00:00,1.1,10.5,20.5,31,32,103,10,698,0,26,7,0.498,25.53,9.8,111
2024-01-03 15:00:00,1.1,8.6,21,29.6,39,62,11,697.4,0,26,8,0.429,26.54,8,110
2024-01-03 16:00:00,1.11,8,19.9,27.9,45,65,12,697.2,0,26,6.1,0.317,26.99,8.6,99
2024-01-03 17:00:00,1.06,5.4,19.4,24.8,46,55,11,697.3,0,26,6.5,0.163,26.78,5.6,113
2024-01-03 18:00:00,1.16,5.4,21.8,27.2,42,45,11,698.1,0,26,7.8,0.017,25.1,2.5,166
2024-01-03 19:00:00,1.31,7.6,32.3,39.8,31,52,15,699,0,26,8.7,0,23.6,6.4,168
2024-01-03 20:00:00,1.18,6.9,30.2,37.1,21,58,16,700.1,0,26,8.7,0,22.12,6.6,184
2024-01-03 21:00:00,1.22,8.8,31.9,40.7,15,56,13,701.1,0,26,8.7,0,21.05,6.4,178
2024-01-03 22:00:00,1.59,31.7,32.4,64.3,7,45,19,701.7,0,29,8.7,0,19.76,2.8,167
2024-01-03 23:00:00,2.42,32.2,32.4,64.3,7,75,26,702.2,0,33,8.7,0,18.51,2.5,241
2024-01-04 00:00:00,1.96,32.2,32.4,64.3,7,112,33,702.5,0,37,7.1,0,16.87,2.5,299
2024-01-04 01:00:00,1.82,32.2,32.4,64.3,7,122,38,702.6,0,39,6.8,0,15.95,2.5,299
2024-01-04 02:00:00,1.4,32.2,32.4,64.3,7,122,28,702.6,0,39,7.4,0,15.57,3.4,276
2024-01-04 03:00:00,1.32,32.2,32.4,64.3,7,88,37,702.5,0,42,6.2,0,14.43,2.5,299
2024-01-04 04:00:00,1.27,32.2,32.4,64.3,7,122,30,702.4,0,42,5.4,0,14.28,3.3,284
2024-01-04 05:00:00,1.25,32.2,32.4,64.3,7,97,27,702.5,0,43,5,0,14,2.6,299
2024-01-04 06:00:00,1.3,32.2,32.4,64.3,7,97,28,702.9,0,44,4.9,0,13.51,2.5,299
2024-01-04 07:00:00,1.71,32.2,32.4,64.3,7,102,35,703.4,0,44,5.3,0,13.36,3.3,295
2024-01-04 08:00:00,2.31,32.2,32.4,64.3,7,122,32,704,0,41,5.5,0.004,13.73,2.7,279
2024-01-04 09:00:00,2.6,32.2,32.4,64.3,7,122,39,704.9,0,36,6.1,0.111,16.57,2.5,87
2024-01-04 10:00:00,1.7,32.2,32.4,64.3,10,122,26,705.5,0,27,5.8,0.258,20.11,2.5,84
2024-01-04 11:00:00,1.28,15.9,21.9,37.8,22,102,17,705.5,0,26,7.6,0.386,21.85,3.6,116
2024-01-04 12:00:00,1.2,10.7,18.7,29.4,32,60,14,705.4,0,26,8.7,0.473,22.66,4,131
2024-01-04 13:00:00,1.3,13.2,27.4,40.6,33,47,18,704.8,0,26,8.7,0.502,23.02,7.2,118
2024-01-04 14:00:00,1.18,8.1,21.9,30.1,46,64,14,703.9,0,26,8.7,0.489,23.67,7.8,97
2024-01-04 15:00:00,1.12,6.7,19.9,26.6,54,53,14,703.5,0,26,8.7,0.423,24.13,9.2,108
2024-01-04 16:00:00,1.12,5.7,18.6,24.3,56,60,15,703.2,0,26,8.7,0.316,24.44,9.7,102
2024-01-04 17:00:00,1.06,5.1,16.8,21.9,56,57,14,703,0,26,8.7,0.169,24.19,9,99
2024-01-04 18:00:00,1.13,5.2,19.5,24.7,42,53,12,703.4,0,29,8.7,0.013,22.3,9.1,121
2024-01-04 19:00:00,1.35,8.1,32.4,42.5,27,46,14,703.8,0,32,8.5,0,21.14,5.5,165
2024-01-04 20:00:00,1.48,13.1,32.4,52,19,57,13,704.6,0,34,5.1,0,20.24,4.6,175
2024-01-04 21:00:00,1.34,7.8,32.4,41.8,21,51,14,705.1,0,36,4.5,0,19.65,4.4,186
2024-01-04 22:00:00,2.02,32.2,32.4,64.3,7,59,50,705.5,0,39,5.2,0,18.08,2.5,299
2024-01-04 23:00:00,1.93,32.2,32.4,64.3,7,122,50,705.5,0,43,5.1,0,16.63,2.5,299
2024-01-05 00:00:00,1.75,32.2,32.4,64.3,7,122,42,705.5,0,44,5.1,0,16.03,2.5,286
2024-01-05 01:00:00,1.65,32.2,32.4,64.3,7,122,45,705.5,0,48,6.5,0,15.69,2.5,299
2024-01-05 02:00:00,1.45,32.2,32.4,64.3,7,122,36,705.5,0,52,5.4,0,14.46,2.5,299
2024-01-05 03:00:00,1.4,32.2,32.4,64.3,7,122,41,705.5,0,54,5.2,0,13.8,3.3,299
2024-01-05 04:00:00,1.35,32.2,32.4,64.3,7,122,37,705.5,0,56,4.9,0,13.14,2.5,288
2024-01-05 05:00:00,1.32,32.2,32.4,64.3,7,112,30,705.5,0,56,4.7,0,12.97,2.6,297
2024-01-05 06:00:00,1.32,32.2,32.4,64.3,7,95,30,705.5,0,52,4.8,0,12.97,3.4,273
2024-01-05 07:00:00,1.59,32.2,32.4,64.3,7,75,38,705.5,0,53,5,0,12.97,3.1,280
2024-01-05 08:00:00,2.5,32.2,32.4,64.3,7,122,50,705.5,0,52,6.2,0.002,12.97,2.9,297
2024-01-05 09:00:00,2.6,32.2,32.4,64.3,7,122,50,705.5,0,41,7.3,0.113,15.44,2.5,299
2024-01-05 10:00:00,1.84,32.2,32.4,64.3,8,122,50,705.5,0,27,8.7,0.262,19.14,2.5,298
2024-01-05 11:00:00,1.39,31.7,32.4,64.3,19,122,36,705.5,0,26,7.5,0.394,22.92,2.5,84
2024-01-05 12:00:00,1.13,11.6,19.1,30.6,35,91,13,705.5,0,26,8.2,0.483,23.51,5.9,121
2024-01-05 13:00:00,1.51,16.8,32.4,61.4,36,56,40,705.5,0,27,8.7,0.513,23.79,9.5,122
2024-01-05 14:00:00,1.31,9.2,31.2,40.5,51,111,35,705.5,0,28,8.7,0.493,23.89,12.8,121
2024-01-05 15:00:00,1.35,7.7,31.2,38.9,56,106,37,705.5,0,28,8.7,0.409,24.44,11.2,120
2024-01-05 16:00:00,1.25,6.5,27.2,33.7,56,111,30,705.3,0,27,8.7,0.303,24.86,11.4,104
2024-01-05 17:00:00,1.16,5.5,20,25.5,56,102,21,705,0,28,7.7,0.167,24.63,10.8,96
2024-01-05 18:00:00,1.2,5.1,20.8,26,50,79,18,705.3,0,31,5.9,0.011,23.1,8.6,120
2024-01-05 19:00:00,1.25,4.9,24.2,29.1,42,65,16,705.4,0,34,5.3,0,22.01,7.9,130
2024-01-05 20:00:00,1.27,7,27,33.9,29,48,16,705.5,0,38,4.8,0,21.39,6.6,139
2024-01-05 21:00:00,1.37,7.7,28.8,36.5,21,46,20,705.5,0,41,4.5,0,20.85,5.3,155
2024-01-05 22:00:00,1.3,6.5,26,32.4,19,47,19,705.5,0,45,4.2,0,20.04,5,170
2024-01-05 23:00:00,1.23,5.9,22.2,28.1,19,46,17,705.5,0,51,4.1,0,19.5,5.7,165
2024-01-06 00:00:00,1.34,31,29.4,60.4,14,38,19,705.5,0,56,4.3,0,18.3,2.5,147
2024-01-06 01:00:00,1.51,32.2,32.4,64.3,7,74,30,705.5,0,62,4.3,0,16.56,2.5,84
2024-01-06 02:00:00,1.42,32.2,32.4,64.3,7,102,31,705.5,0,63,4.24360608942879,0,15.61,2.5,235
2024-01-06 03:00:00,1.41,32.2,32.4,64.3,7,99,36,705.5,0,68,4.2,0,14.54,2.5,295
2024-01-06 04:00:00,1.35,32.2,32.4,64.3,7,121,42,705.4,0,69,4.2,0,13.92,2.5,299
2024-01-06 05:00:00,1.28,23.6,32.2,55.9,7,122,48,705.3,0,70,4.1,0,13.47,2.5,299
2024-01-06 06:00:00,1.26,32.2,31.2,64.3,7,86,32,705.3,0,80,4.2,0,12.97,2.5,299
2024-01-06 07:00:00,1.38,32.2,28,64.3,7,78,44,705.5,0,81,4.1,0,12.97,2.5,299
2024-01-06 08:00:00,1.8,32.2,30,64.3,7,122,50,705.5,0,81,4.3,0.008,12.97,2.5,299
2024-01-06 09:00:00,1.35,21.6,26.7,48.3,7,122,50,705.5,0,81,4.4,0.117,14.66,2.7,299
2024-01-06 10:00:00,1.34,24.4,29,53.4,12,122,50,705.5,0,74,5.1,0.226,16.42,2.5,299
2024-01-06 11:00:00,1.43,19.3,31.9,51.2,21,122,50,705.5,0,62,6.6,0.361,18.46,3.4,143
2024-01-06 12:00:00,1.35,12.7,28.2,41,33,122,50,705.5,0,51,8.7,0.445,20.94,2.5,109
2024-01-06 13:00:00,1.41,11.5,29.5,41,38,122,50,705.1,0,52,8.7,0.484,21.61,3,115
2024-01-06 14:00:00,1.63,11.9,32.4,48.4,41,112,50,704.1,0,51,8.7,0.464,22.38,5.7,121
2024-01-06 15:00:00,1.73,10.9,32.4,54.3,51,122,50,703.6,0,50,8.7,0.399,22.81,8,121
2024-01-06 16:00:00,1.48,7,28.2,35.3,56,122,50,703.2,0,49,8.7,0.293,23.32,9.4,115
2024-01-06 17:00:00,1.33,7.4,23.5,30.9,46,98,31,703,0,47,7.7,0.159,23.57,4.7,153
2024-01-06 18:00:00,1.4,6.5,26.6,33.1,36,76,27,703.1,0,47,5.8,0.012,22.64,5.8,188
2024-01-06 19:00:00,1.46,10.1,31.9,41.9,24,62,23,703.2,0,50,4.8,0,21.58,5.5,174
2024-01-06 20:00:00,1.55,11.9,32.4,45.7,15,59,23,703.5,0,54,4.4,0,20.89,3.9,185
2024-01-06 21:00:00,1.87,25.2,32.4,61.5,9,60,32,703.8,0,59,4.4,0,19.99,2.5,210
2024-01-06 22:00:00,2.6,32.2,32.4,64.3,7,92,50,704.1,0,63,4.9,0,18.41,2.5,299
2024-01-06 23:00:00,2.41,32.2,32.4,64.3,7,122,50,704.3,0,66,4.8,0,17.32,2.7,299
2024-01-07 00:00:00,2.31,32.2,32.4,64.3,7,122,43,704.1,0,69,4.5,0,16.58,2.5,299
2024-01-07 01:00:00,2.3,32.2,32.4,64.3,7,122,42,703.8,0,70,4.5,0,16.09,2.5,299
2024-01-07 02:00:00,2.13,32.2,32.4,64.3,7,102,43,703.4,0,72,4.2,0,15.5,3,285
2024-01-07 03:00:00,1.78,32.2,32.1,64.3,7,97,45,703,0,74,4.1,0,14.82,2.5,299
2024-01-07 04:00:00,1.6,32.2,32.4,64.3,7,122,45,702.6,0,73,4.2,0,14.39,2.5,299
2024-01-07 05:00:00,1.45,32.2,32.4,64.3,7,111,44,702.5,0,69,4.2,0,14.17,2.9,294
2024-01-07 06:00:00,1.54,32.2,32.4,64.3,7,115,41,702.3,0,67,4.1,0,13.54,2.5,299
2024-01-07 07:00:00,1.89,32.2,32.4,64.3,7,106,39,702.5,0,64,4.4,0,13.6,3.2,280
2024-01-07 08:00:00,2.23,32.2,32.4,64.3,7,112,41,702.9,0,62,4.2,0.002,14,2.6,282
2024-01-07 09:00:00,2.6,32.2,32.4,64.3,7,122,41,703.2,0,47,4.8,0.116,18.3,3.1,282
2024-01-07 10:00:00,2.45,32.2,32.4,64.3,9,122,47,703.4,0,33,6.2,0.264,22.73,2.5,84
2024-01-07 11:00:00,1.57,28.4,32.4,64.3,18,122,32,703.9,0,34,8,0.385,22.54,8.3,99
2024-01-07 12:00:00,1.78,29.1,32.4,64.3,22,108,50,704,0,40,7.6,0.462,23.13,6.9,102
2024-01-07 13:00:00,1.58,14.5,32.4,47.8,34,122,46,703.6,0,44,7.9,0.495,23.69,10.2,115
2024-01-07 14:00:00,1.3,9.6,20.4,30,41,113,30,703,0,42,7,0.472,24.82,11.5,119
2024-01-07 15:00:00,1.24,7,17.3,24.3,49,92,25,702.6,0,38,5.9,0.405,25.83,10.6,118
2024-01-07 16:00:00,1.21,6.7,15.8,22.5,50,78,25,702.4,0,39,5.9,0.301,26,12.7,125
2024-01-07 17:00:00,1.22,5.7,16.8,22.4,42,72,22,702.7,0,39,6.1,0.165,25.84,11.9,110
2024-01-07 18:00:00,1.27,4.8,20.1,24.9,39,66,27,703.2,0,47,5.6,0.016,24.32,11.3,122
2024-01-07 19:00:00,1.3,5.4,25.3,30.7,28,69,30,703.6,0,55,7.4,0,22.94,10.7,114
2024-01-07 20:00:00,1.33,5.5,24.6,30.1,19,70,33,704.2,0,60,6.6,0,21.7,9.3,134
2024-01-07 21:00:00,1.38,5.5,22.3,27.8,14,67,31,705.1,0,65,5.2,0,20.57,8.5,140
2024-01-07 22:00:00,1.4,5,21.65,26.65,15,63,29,705.5,0,68,4.7,0,19.7,6.7,142
2024-01-07 23:00:00,1.41,4.5,21,25.5,12,49,26,705.5,0,71,4.3,0,18.85,7.8,125
2024-01-08 00:00:00,1.43,6.9,24.6,31.5,8,47,29,705.5,0,75,4.2,0,18.05,2.5,260
2024-01-08 01:00:00,1.74,23.6,29.2,52.8,7,53,31,705.5,0,77,4.1,0,17.34,2.5,299
2024-01-08 02:00:00,1.76,22.6,25.5,48.1,7,55,38,705.5,0,77,3.9,0,16.91,2.5,225
2024-01-08 03:00:00,1.48,7.8,23.5,31.4,7,57,28,705.5,0,77,3.8,0,17.03,2.5,134
2024-01-08 04:00:00,1.28,5.2,18.4,23.6,10,48,27,705.5,0,77,3.7,0,17.04,2.5,131
2024-01-08 05:00:00,1.17,4,14.6,18.6,14,42,26,705.5,0,75,3.8,0,17.33,4.3,124
2024-01-08 06:00:00,1.18,3.2,15,18.2,14,44,27,705.5,0,74,3.8,0,17.18,3.6,112
2024-01-08 07:00:00,1.23,3.1,17.8,21,12,42,28,705.5,0,74,3.9,0,17.21,2.5,239
2024-01-08 08:00:00,1.36,4.2,20.5,24.7,10,50,29,705.5,0,73,4,0,17.45,2.5,151
2024-01-08 09:00:00,1.36,5.5,22.9,28.4,10,57,28,705.5,0,72,4,0.015,17.58,2.5,91
2024-01-08 10:00:00,1.33,9.2,22.4,31.6,12,53,30,705.5,0,69,4.2,0.052,18.16,3.1,299
2024-01-08 11:00:00,1.29,9.9,19.1,29,17,69,27,705.5,0,65,4.6,0.117,18.76,4.5,84
2024-01-08 12:00:00,1.32,13.9,23.5,37.4,16,54,26,705.5,0,60,4.9,0.214,19,6.8,105
2024-01-08 13:00:00,1.26,9.6,19.1,28.7,22,66,26,705.5,0,57,5.4,0.223,19.79,6.6,84
2024-01-08 14:00:00,1.21,6.6,15.8,22.4,28,55,25,705.5,0,54,5.3,0.237,20.37,7.2,89
2024-01-08 15:00:00,1.23,6.1,16.9,23,30,51,24,705.5,0,51,5.2,0.222,20.44,10.6,110
2024-01-08 16:00:00,1.16,4.2,14.5,18.8,33,51,20,705.2,0,50,4.7,0.148,20.46,10.8,117
2024-01-08 17:00:00,1.2,4.1,14.9,19.1,31,49,20,705.2,0,52,4.5,0.085,20.33,10,122
2024-01-08 18:00:00,1.2,4.3,16.2,20.5,30,45,24,705.4,0,53,4.2,0.021,20.02,10.1,115
2024-01-08 19:00:00,1.27,3.4,18.5,22,27,46,27,705.5,0,56,4,0,19.65,7.9,118
2024-01-08 20:00:00,1.32,4.8,20,24.9,23,49,25,705.5,0,61,3.8,0,18.77,6.2,150
2024-01-08 21:00:00,1.3,4.8,19,23.8,23,49,25,705.5,0,62,3.7,0,18.28,7.1,160
2024-01-08 22:00:00,1.28,6,18.4,24.4,22,45,22,705.5,0,65,3.7,0,17.78,7.5,148
2024-01-08 23:00:00,1.16,4.2,14,18.2,21,44,17,705.5,0,71,3.5,0,17.25,8.1,141
2024-01-09 00:00:00,1.08,2.5,8.7,11.2,24,29,15,705.5,0,72,3.6,0,16.95,7.7,151
2024-01-09 01:00:00,1.05,2.2,7,9.7,24,26,14,705.5,0,72,3.8,0,16.77,5.7,139
2024-01-09 02:00:00,1.03,2.2,7.6,9.7,25,26,14,705.5,0,71,3.9,0,16.88,6.4,112
2024-01-09 03:00:00,1.01,2.2,7.2,9.7,25,26,12,705.5,0,69,3.9,0,17.12,8.6,99
2024-01-09 04:00:00,1.05,2.2,11.9,13.7,18,26,17,705.5,0,74,4.1,0,16.21,7.8,148
2024-01-09 05:00:00,1.03,2.2,12.6,14.5,18,33,15,705.5,0,76,5.2,0,15.35,6,130
2024-01-09 06:00:00,1.07,2.2,16.8,19,14,34,20,705.5,0,80,7.9,0,15.12,6,114
2024-01-09 07:00:00,1.12,3.9,19.2,23.1,13,39,24,705.5,0,81,8.4,0,15.06,4.7,119
2024-01-09 08:00:00,1.42,17.2,23.4,40.6,8,44,25,705.5,0,81,8.1,0.001,15.09,4.2,124
2024-01-09 09:00:00,1.33,11.7,22.8,34.6,10,51,27,705.5,0,78,8,0.078,15.87,2.5,107
2024-01-09 10:00:00,1.34,15.3,24.6,40,14,57,32,705.5,0,69,8.7,0.204,17.88,2.5,299
2024-01-09 11:00:00,1.25,10,20.5,30.5,22,76,33,705.5,0,65,8.7,0.304,18.95,2.8,113
2024-01-09 12:00:00,1.27,9.5,21.5,31,29,70,34,705.5,0,58,8.7,0.43,20.48,3.2,113
2024-01-09 13:00:00,1.275,8.3,20.2,28.5,34.1676225803529,74,32,705.5,0,56.0102226976059,7.5411220955513,0.4135,20.9804974051294,4.95,125.532188828559
2024-01-09 14:00:00,1.28,7.1,18.9,26,38,78,30,705,0,55,6.2,0.397,21.26,6.7,105
2024-01-09 15:00:00,1.3,6.8,19.2,26.1,42,55,27,704.2,0,52,5.4,0.44,22.09,8.1,110
2024-01-09 16:00:00,1.26,5.4,16,21.4,40,53,20,703.9,0,53,4.8,0.301,21.98,10.3,105
2024-01-09 17:00:00,1.22,5,18,22.9,31,49,18,704,0,56,4.4,0.116,21.43,10.2,111
2024-01-09 18:00:00,1.27,5,21.7,26.8,25,52,18,704.3,0,59,4.2,0.015,20.38,9.9,110
2024-01-09 19:00:00,1.48,9.6,28.9,38.4,18,52,19,704.8,0,62,4.2,0,19.59,5.9,135
2024-01-09 20:00:00,1.45,7.5,28.6,36.1,15,51,18,705.2,0,65,4,0,19.01,4.6,147
2024-01-09 21:00:00,1.54,7.5,32.4,42.7,9,43,22,705.5,0,69,3.8,0,18.28,2.5,110
2024-01-09 22:00:00,1.98,32.2,32.4,64.3,7,51,34,705.5,0,70,3.9,0,17.5,2.6,298
2024-01-09 23:00:00,1.93,32.2,32.4,64.3,7,99,38,705.5,0,72,4.1,0,16.5,2.5,299
2024-01-10 00:00:00,1.98,32.2,32.4,64.3,7,122,32,705.5,0,73,4,0,16.19,2.5,296
2024-01-10 01:00:00,1.84,32.2,32.4,64.3,7,88,41,705.5,0,75,4.2,0,15.42,2.5,299
2024-01-10 02:00:00,1.73,32.2,32.4,64.3,7,121,50,705.2,0,76,4.4,0,14.79,2.5,299
2024-01-10 03:00:00,1.73,32.2,32.4,64.3,7,122,49,704.9,0,77,4.3,0,14.5,2.8,299
2024-01-10 04:00:00,1.65,32.2,32.4,64.3,7,119,48,704.7,0,78,4.1,0,14.04,2.5,299
2024-01-10 05:00:00,1.59,32.2,32.4,64.3,7,98,46,704.7,0,78,4,0,13.55,2.5,299
2024-01-10 06:00:00,1.56,32.2,32.4,64.3,7,104,47,705,0,72,4.2,0,13.43,3,296
2024-01-10 07:00:00,1.89,32.2,32.4,64.3,7,104,47,705,0,68,4.5,0,13.65,3.5,297
2024-01-10 08:00:00,2.6,32.2,32.4,64.3,7,122,50,705,0,64,5.1,0.003,13.81,2.5,298
2024-01-10 09:00:00,2.6,32.2,32.4,64.3,7,122,50,705.2,0,56,5.6,0.109,16.57,2.5,299
2024-01-10 10:00:00,2.22,32.2,32.4,64.3,9,122,49,705.3,0,39,6.1,0.257,21.41,2.5,84
2024-01-10 11:00:00,1.77,32.2,32.4,64.3,15,122,38,705.3,0,32,5.8,0.382,23.83,2.5,84
2024-01-10 12:00:00,1.46,22.3,32.4,63.3,27,122,30,705.1,0,28,5.1,0.472,25.71,2.5,138
2024-01-10 13:00:00,1.43,16.7,32.4,51.4,36,95,26,704,0,26,5.1,0.511,26.64,4,84
2024-01-10 14:00:00,1.35,11.5,29.5,41.1,43,92,29,702.9,0,26,5.72589080418983,0.502,27.57,4.9,107
2024-01-10 15:00:00,1.45,8.7,31.5,40.2,50,69,30,702.2,0,27,6.4,0.429,27.2,10,119
2024-01-10 16:00:00,1.51,6.6,32.4,41.4,56,79,39,701.9,0,26,6.2,0.302,27.47,8.5,115
2024-01-10 17:00:00,1.46,5.2,30.5,35.7,56,84,32,701.9,0,28,5.8,0.164,26.85,8.2,129
