Fecha.y.hora,CO.ppm,NO.ppb,NO2.ppb,NOX.ppb,O3.ppb,PM10.ug.m3,PM2.5.ug.m3,PRS.mmhg,RAINF.mm.hr,RH..,SO2.ppb,SR.KW.m2,TOUT.degC,WSR.KMPH,WDV.DEG
2024-01-01 00:00:00,1.65,7.2,38.8380191693291,54.7,9,56,35,712.1,0,64,2.4,0.001,15.05,3.1,251
2024-01-01 01:00:00,1.65,8.3,38.8380191693291,54.7,9,82,35,711.9,0,69,2.5,0.001,14.23,3.1,275
2024-01-01 02:00:00,1.65,9.2,38.8380191693291,54.7,9,82,35,711.5,0,73,2.5,0.001,13.5,3.1,235
2024-01-01 03:00:00,1.65,7.3,38.8380191693291,54.7,9,76,35,711.2,0,70,2.5,0.001,13.23,3.2,181
2024-01-01 04:00:00,1.65,6,38.8380191693291,54.7,9,45,20,711.1,0,71,2.5,0.001,12.49,3.1,257
2024-01-01 05:00:00,1.65,6.3,38.8380191693291,54.7,9,45,24,711.2,0,74,2,0.001,12.49,3.1,247
2024-01-01 06:00:00,1.63,6.1,38.8380191693291,54.7,9,41,28,711.2,0,75,1.7,0.001,12.49,3.1,254
2024-01-01 07:00:00,1.52,6.3,38.8380191693291,54.7,9,40,16,711.4,0,73,1.9,0.002,12.49,3.1,258
2024-01-01 08:00:00,1.46,5.8,38.8380191693291,54.7,9,30,9,711.7,0,70,2,0.007,12.49,3.2,264
2024-01-01 09:00:00,1.5,11,38.8380191693291,54.7,9,31,6,712.2,0,60,2.1,0.137,14.52,3.1,158
2024-01-01 10:00:00,1.48,9.5,27.6,36.9,13,29,5,712.4,0,42,2,0.295,19.9,4.2,150
2024-01-01 11:00:00,1.53,11.1,31.9,42.8,13,26,14,712.2,0,30,2,0.418,25.39,3.5,332
2024-01-01 12:00:00,1.51,9.6,19.4,28.8,19,34,15,711.6,0,27,2.6,0.503,28.84,5,334
2024-01-01 13:00:00,1.5,9.2,23.2,32.2,22,33,21,710.8,0,27,3.6,0.528,30.37,5.4,339
2024-01-01 14:00:00,1.57,6.8,15.3,22,35,39,21,709.8,0,27,3,0.496,31.24,5.8,323
2024-01-01 15:00:00,1.44,4.2,9.8,14,39,40,18,709,0,27,2.5,0.421,32.58,5.2,100
2024-01-01 16:00:00,1.38,3.7,7.8,11.6,36,25,13,708.6,0,27,2.4,0.31,32.34,10.1,141
2024-01-01 17:00:00,1.4,3.4,9.3,12.6,42,28,25,708.6,0,27,2.6,0.158,30.99,11.7,143
2024-01-01 18:00:00,1.57,3.7,21.5,25,36,42,27,708.9,0,27,3.6,0.024,28.07,7.3,172
2024-01-01 19:00:00,1.57,3.5,22.8,26.2,41,47,28,709.1,0,28,3.6,0.002,26.08,6.3,178
2024-01-01 20:00:00,1.58,3.3,23.6,26.7,34,59,28,709.5,0,32,3.6,0.001,24.31,6.9,124
2024-01-01 21:00:00,1.54,3.4,22.5,25.8,31,61,27.3939233441965,709.7,0,35,3.6,0.001,22.9,7.8,132
2024-01-01 22:00:00,1.53,3.3,19.7,22.9,30,60,30,709.4,0,37,3.6,0.001,22.03,8.7,132
2024-01-01 23:00:00,1.53,3.5,25.8,29.1,26,56,21,709.3,0,38,3.6,0.001,21.93,8.7,122
2024-01-02 00:00:00,1.61,5.1,38.8380191693291,54.7,14,54,24,709,0,45,3.3,0.001,20.32,4.5,301
2024-01-02 01:00:00,1.62,5.7,38.8380191693291,54.7,10,48,21,708.6,0,54,2.8,0.001,18.21,3.5,325
2024-01-02 02:00:00,1.6,5.9,38.8380191693291,54.7,9,54,20,708.4,0,62,2.4,0.001,17.16,4,309
2024-01-02 03:00:00,1.65,6.6,38.8380191693291,54.7,9,52,22,708.1,0,64,2.3,0.001,17.53,5.8,318
2024-01-02 04:00:00,1.65,8.1,38.8380191693291,47.1,9,54,28,708.1,0,62,2.6,0.001,17.86,7,307
2024-01-02 05:00:00,1.65,6.8,38.8380191693291,54.7,9,67,28,708,0,60,2.6,0.001,17.66,6.5,322
2024-01-02 06:00:00,1.65,7.9,38.8380191693291,54.7,9,74,29,708.1,0,66,2.8,0.001,16.22,4.4,277
2024-01-02 07:00:00,1.63,13.4,38.8380191693291,54.7,9,76,24,708.5,0,67,2.7,0.001,15.12,5.4,172
2024-01-02 08:00:00,1.65,13.4,38.8380191693291,54.7,9,54,10,708.7,0,65,2.5,0.012,15.05,4.7,155
2024-01-02 09:00:00,1.65,13.4,38.8380191693291,54.7,9,59,13,708.8,0,57,2.5,0.061,16.77,5.3,131
2024-01-02 10:00:00,1.65,13.4,23.6,44.6,12,59,21,709,0,51,2.8,0.176,19.55,11.1,140
2024-01-02 11:00:00,1.65,13.4,27.1,43.2,13,77,14,709.6,0,43,3,0.37,22.69,7.2,177
2024-01-02 12:00:00,1.59,12.5,24.8,37.1,17,66,20,709,0,31,2.9,0.402,26.42,6.7,147
2024-01-02 13:00:00,1.59,9.2,20.4,29.4,25,59,18,708.3,0,27,2.3,0.363,28.67,4.4,339
2024-01-02 14:00:00,1.65,9.1,15.4,24.4,34,54,19,707.5,0,27,2.1,0.395,29.62,4.6,302
2024-01-02 15:00:00,1.55,5.8,17.4,23.1,32,67,18,707.2,0,27,2.2,0.297,29.89,6.9,180
2024-01-02 16:00:00,1.51,5.2,19,24.1,29,46,19,707.2,0,27,2.7,0.229,29.46,8.9,155
2024-01-02 17:00:00,1.54,5.3,24,29.2,26,66,23,707.2,0,27,2.5,0.11,28.71,6.9,152
2024-01-02 18:00:00,1.5,4.3,19.4,23.6,27,47,25,707.2,0,30,2.3,0.031,26.85,6.5,183
2024-01-02 19:00:00,1.65,12.7,38.8,51.3,9,46,11,707.2,0,36,2,0.002,24.3,6.6,139
2024-01-02 20:00:00,1.65,9.2,30.4,39.4,11,57,14,707.4,0,37,2.6,0.001,22.33,8,144
2024-01-02 21:00:00,1.63,10,36.6,46.4,11,46,9,707.9,0,34,2.5,0.001,21.33,6.5,146
2024-01-02 22:00:00,1.6,7.4,30.1,37.3,13,41,8,708.1,0,35,2.6,0.001,20.35,7.4,143
2024-01-02 23:00:00,1.63,7.8,37.5,45.1,11,39,10,708.1,0,37,2.5,0.001,19.39,6.2,168
2024-01-03 00:00:00,1.55,9.5,38.8380191693291,54.7,9,38,5,708.5,0,41,2.3,0.001,18.08,4.7,256
2024-01-03 01:00:00,1.65,13.4,38.8380191693291,54.7,9,39,12,708.8,0,50,2.6,0.001,16.11,3.4,280
2024-01-03 02:00:00,1.64,13.4,38.8380191693291,54.7,9,49,9,708.9,0,51,2.5,0.001,15.87,3.9,278
2024-01-03 03:00:00,1.63,13.4,38.8380191693291,54.7,9,43,11,709,0,53,2.8,0.001,15.17,3.5,252
2024-01-03 04:00:00,1.55,13,38.8380191693291,54.7,9,45,8,709.2,0,54,2.5,0.001,14.68,3.1,273
2024-01-03 05:00:00,1.54,13.4,38.8380191693291,54.7,9.47522883581077,39,13,709.4,0,52,2.7,0.001,14.89,3.9,29
2024-01-03 06:00:00,1.4,6.2,35.8,41.9,11,43,10.1222305171249,709.7,0,27,3.4,0.001,22.1,7.2,42
2024-01-03 07:00:00,1.43,10.4,34.1,44.3,10,80,8,710,0,27,2.7,0.001,22.02,6.8,29
2024-01-03 08:00:00,1.48,13.4,38.8380191693291,54.7,9,61,8,710.5,0,27,2.8,0.006,21.77,6.1,29
2024-01-03 09:00:00,1.65,13.4,38.8380191693291,54.7,9,47,15,711.1,0,33,2.8,0.125,18.86,8.6,339
2024-01-03 10:00:00,1.65,13.4,24.8,47,9,82,10,711.7,0,31,2.3,0.303,19.16,9.7,324
2024-01-03 11:00:00,1.65,13.4,27.1,46.4,9,82,14,711.8,0,27,2,0.427,21.52,8,316
2024-01-03 12:00:00,1.63,13.4,25.4,40.7,11,82,14,711.3,0,27,2.2,0.523,24.22,7.3,306
2024-01-03 13:00:00,1.6,12.7,19.2,31.7,11,82,16,710.3,0,27,2.3,0.518,25.89,7.7,287
2024-01-03 14:00:00,1.5,6.7,18.3,24.9,25,63,8,709,0,27,2.6,0.506,28.54,7.5,167
2024-01-03 15:00:00,1.47,5,16.4,21.2,33,55,15,708.4,0,27,3,0.427,29.25,8.3,170
2024-01-03 16:00:00,1.47,4.3,18,22.2,38,46,14,708.2,0,27,3.2,0.309,28.86,9.5,162
2024-01-03 17:00:00,1.47,4,20.3,24.1,36,54,21,708.3,0,27,3,0.166,28.26,7.8,193
2024-01-03 18:00:00,1.52,3.9,24.5,28.2,34,55,26,709.1,0,27,3.1,0.022,25.27,8.2,183
2024-01-03 19:00:00,1.5,3.7,25.5,29.1,29,59,14,710.1,0,27,3.3,0.002,23.38,7,183
2024-01-03 20:00:00,1.54,4.3,38.8380191693291,48,18,47,7,711.2,0,29,2.9,0.001,21.65,5.3,165
2024-01-03 21:00:00,1.57,5.6,30.8,36.2,16,44,11,712.3,0,32,2.8,0.001,20.05,7.9,138
2024-01-03 22:00:00,1.55,5.9,30.3,36.1,15,51,12,712.9,0,36,2.8,0.001,18.5,7.8,142
2024-01-03 23:00:00,1.5,5.4,35.7,40.9,14,53,8,713.3,0,40,2.7,0.001,16.97,6.6,138
2024-01-04 00:00:00,1.43,4.5,19.4,23.7,18,42,7,713.6,0,40,2.7,0.001,16.55,8.8,141
2024-01-04 01:00:00,1.41,4.2,22,26,17,43,5,713.7,0,40,2.6,0.001,16.02,7.5,143
2024-01-04 02:00:00,1.36,3.7,28.3,31.9,20,41,7,713.6,0,42,2.5,0.001,15.38,6.2,145
2024-01-04 03:00:00,1.37,4.6,38.8380191693291,54.7,15,33,10,713.6,0,46,2.4,0.001,14.29,4.6,241
2024-01-04 04:00:00,1.34,4.3,38.8380191693291,54.7,13,27,5,713.4,0,48,2.4,0.001,13.59,3.7,248
2024-01-04 05:00:00,1.34,4.6,38.8380191693291,54.7,10,26,5,713.6,0,50,2.3,0.001,13.15,3.7,244
2024-01-04 06:00:00,1.39,6.4,38.8380191693291,54.7,9,28,8,714,0,56,2.4,0.001,12.49,3.1,124
2024-01-04 07:00:00,1.49,13.4,38.8380191693291,54.7,9,31,5,714.6,0,56,2.4,0.001,12.49,3.2,226
2024-01-04 08:00:00,1.65,13.4,38.8380191693291,54.7,9,40,5,715.1,0,56,2.3,0.008,12.49,3.4,249
2024-01-04 09:00:00,1.65,13.4,38.8380191693291,54.7,9,72,5,716.1,0,46,2.6,0.127,15.11,3.2,140
2024-01-04 10:00:00,1.65,13.4,38.8380191693291,54.7,9,64,9,716.7,0,31,3.6,0.283,20.63,3.3,296
2024-01-04 11:00:00,1.65,13.4,38.8380191693291,54.7,11,82,32,716.8,0,27,3.6,0.407,22.5,4.6,338
2024-01-04 12:00:00,1.62,11.5,29.6,40.9,21,78,28,716.5,0,27,3.6,0.492,24.16,6.3,31
2024-01-04 13:00:00,1.58,10.9,22.7,33.4,23,59,11,715.9,0,27,3.6,0.526,25.32,6.3,339
2024-01-04 14:00:00,1.47,6.8,16.3,23,30,48,22,715,0,27,3.5,0.507,26.42,7.3,184
2024-01-04 15:00:00,1.45,5.4,13.5,18.9,32,45,14,714.6,0,27,2.8,0.43,27.2,7.6,183
2024-01-04 16:00:00,1.43,4.1,16.6,20.6,42,36,14,714.3,0,27,3.1,0.312,26.69,9.3,166
2024-01-04 17:00:00,1.46,4,19.3,23.1,43,51,15,714.2,0,27,3.6,0.172,26.01,9.6,159
2024-01-04 18:00:00,1.5,4.1,26.6,30.6,32,49,24,714.6,0,27,3.5,0.021,23.58,7.6,167
2024-01-04 19:00:00,1.65,5.4,38.8380191693291,50.5,17,53,11,715.1,0,32,2.6,0.002,21.62,5.7,165
2024-01-04 20:00:00,1.61,4.4,29.8,34,22,52,14,715.8,0,37,2.6,0.001,19.69,7.9,141
2024-01-04 21:00:00,1.56,4.6,30.3,34.7,20,54,18,716.3,0,41,2.5,0.001,18.4,7.1,144
2024-01-04 22:00:00,1.55,5.1,37.7,42.6,16,50,20,716.7,0,44,2.3,0.001,17.63,6,137
2024-01-04 23:00:00,1.52,4.7,38.8380191693291,54.7,14,54,13,716.9,0,47,2.2,0.001,16.72,3.9,283
2024-01-05 00:00:00,1.37,4,27.7,31.5,24,48,6,717.4,0,44,2.3,0.001,17.92,6.7,182
2024-01-05 01:00:00,1.4,3.9,38.8380191693291,54.7,19,48,10,717.5,0,52,2.4,0.001,15.88,4.7,148
2024-01-05 02:00:00,1.37,4.3,38.8380191693291,54.7,14,43,16,717.4,0,59,2.3,0.001,13.86,3.1,245
2024-01-05 03:00:00,1.49,5.1,38.8380191693291,54.7,11,37,8,717.2,0,61,2.1,0.001,13.6,4.2,304
2024-01-05 04:00:00,1.4,4.6,38.8380191693291,54.7,11,51,14,717.2,0,62,2.4,0.001,13.21,3.6,302
2024-01-05 05:00:00,1.37,4.6,38.8380191693291,54.7,9,39,18,717.5,0,67,2.3,0.001,12.49,3.1,92
2024-01-05 06:00:00,1.46,12.7,38.8380191693291,54.7,9,36,14,717.5,0,70,2.3,0.001,12.49,3.1,42
2024-01-05 07:00:00,1.52,13.4,38.8380191693291,54.7,9,47,13,717.5,0,71,2.6,0.001,12.49,3.1,127
2024-01-05 08:00:00,1.65,13.4,38.8380191693291,54.7,9,43,9,717.5,0,71,2.7,0.007,12.49,3.1,155
2024-01-05 09:00:00,1.65,13.4,38.8380191693291,54.7,9,67,7,717.5,0,59,2.9,0.127,13.52,3.3,149
2024-01-05 10:00:00,1.65,13.4,38.8380191693291,54.7,9,81,12,717.5,0,42,3.4,0.288,18.11,3.8,166
2024-01-05 11:00:00,1.65,13.4,38.8380191693291,54.7,12,82,20,717.5,0,29,3.4,0.413,22.34,3.9,332
2024-01-05 12:00:00,1.64,13.4,37.4,54,16,76,30,717.5,0,27,3.6,0.501,24.07,5.9,339
2024-01-05 13:00:00,1.65,13.4,36.7,52.7,16,82,32,717.5,0,27,3.6,0.525,25.46,5.9,325
2024-01-05 14:00:00,1.65,12.5,32.9,45.2,22,82,35,717.5,0,27,3.6,0.494,26.59,6.2,321
2024-01-05 15:00:00,1.65,7.7,24.4,32,33,82,35,716.8,0,27,3.3,0.417,27.5,6.8,266
2024-01-05 16:00:00,1.44,3.8,14.9,18.6,52,82,28,716.5,0,27,3.4,0.312,26.91,12.2,150
2024-01-05 17:00:00,1.47,3.7,16.4,20,51,75,22,716.3,0,27,3.5,0.168,26.47,12,145
2024-01-05 18:00:00,1.54,3.6,25,28.6,42,66,25,716.5,0,30,3.4,0.021,24.66,10.7,144
2024-01-05 19:00:00,1.62,3.8,29.2,32.8,25,65,18,716.6,0,34,2.8,0.002,23.02,6.4,171
2024-01-05 20:00:00,1.53,4.1,25.3,29.2,24,65,17,716.8,0,37,2.7,0.001,22.55,7.5,159
2024-01-05 21:00:00,1.5,4.6,25.8,30.2,21,55,24,717.1,0,39,2.6,0.001,21.91,8.9,164
2024-01-05 22:00:00,1.51,5.5,28.2,33.6,18,54,14,717.5,0,44,2.5,0.001,20.61,7.8,164
2024-01-05 23:00:00,1.51,6.1,33.6,39.5,14,50,18,717.5,0,50,2.6,0.001,19.86,6,151
2024-01-06 00:00:00,0.76,13.4,30.4,50.7,9,82,18.3138900184903,717.5,0,67,3.3,0.001,18.47,4.8,29
2024-01-06 01:00:00,0.52,3.9,17.4,21.4,13,82,18.7998077999499,717.5,0,66,3,0.001,17.74,6.2,29
2024-01-06 02:00:00,0.35,3,11,14.1,14,72,19.2857255814095,717.5,0,64,3.2,0.001,16.51,6.8,29
2024-01-06 03:00:00,0.35,2.8,9,11.9,14,55,19.7716433628691,717.5,0,63,2.9,0.001,16.07,5,29
2024-01-06 04:00:00,0.37,2.7,7,9.8,17,48,20.2575611443287,717.5,0,63,2.8,0.001,16.12,4.7,29
2024-01-06 05:00:00,0.38,2.6,6,8.7,19,49,20.7434789257882,717.5,0,63,2.7,0.001,16.2,3.7,35
2024-01-06 06:00:00,0.38,2.7,6.9,9.6,20,49,21.2293967072478,717.5,0,62,2.7,0.001,16.35,3.8,29
2024-01-06 07:00:00,0.331849710982664,2.7,8.5,11.2,19,51,21.7153144887074,717.5,0,63,2.8,0.001,16.59,3.1,29
2024-01-06 08:00:00,0.42,2.8,9.8,12.7,19,50,22.201232270167,717.5,0,62,2.6,0.001,16.53,3.6,29
2024-01-06 09:00:00,0.5,4,14.5,18.6,15,50,22.6871500516265,717.5,0,62,2.6,0.001,16.69,4.6,29
2024-01-06 10:00:00,0.64,11.6,22.3,34,10,72,23.1730678330861,717.5,0,63,2.8,0.001,17.39,3.8,29
2024-01-06 11:00:00,0.69,10.5,20.7,31.3,14,82,23.6589856145457,717.5,0,64,3.1,0.001,18.66,4.6,29
2024-01-06 12:00:00,0.75,10.3,20.4,30.8,23,82,24.1449033960053,717.5,0,65,3.5,0.001,20.2,5,29
2024-01-06 13:00:00,0.85,8.7,22.7,31.5,33,82,24.6308211774648,717.5,0,68,3.6,0.001,22.43,6.1,29
2024-01-06 14:00:00,0.78,5.9,19.6,25.6,44,82,25.1167389589244,717.5,0,69,3.4,0.001,23.65,5.8,29
2024-01-06 15:00:00,0.81,5.7,19.9,25.7,52,82,25.602656740384,717.5,0,70,3.4,0.001,24.55,7.8,29
2024-01-06 16:00:00,0.64,3.5,11.6,15.2,50,82,26.0885745218436,717.5,0,71,3.1,0.001,25.33,8.4,29
2024-01-06 17:00:00,0.58,3.5,8.7,12.4,37,80,26.5744923033032,717.5,0,71,3,0.001,25.36,11.3,29
2024-01-06 18:00:00,0.61,3.4,13,16.5,30,76,27.0604100847628,717.5,0,70,2.9,0.001,24.41,9,29
2024-01-06 19:00:00,0.76,5.3,23.5,28.9,18,61,27.5463278662223,717.5,0,68,3,0.001,23.27,7.2,29
2024-01-06 20:00:00,1.12,13.4,31.3,49.1,10,82,28.0322456476819,717.5,0,67,2.9,0.001,22.24,4.1,30
2024-01-06 21:00:00,1.65,13.4,38,54.7,9,82,28.5181634291415,717.5,0,64,3.3,0.001,20.81,3.1,30
2024-01-06 22:00:00,1.65,13.4,38.8380191693291,54.7,9,82,29.0040812106011,717.5,0,65,3.4,0.001,20.02,3.7,31
2024-01-06 23:00:00,1.65,13.4,38.8380191693291,54.7,9,82,29.4899989920606,717.5,0,64,3.6,0.001,19.38,3.2,29
2024-01-07 00:00:00,1.55,8,38.8380191693291,54.7,9,47,29.9759167735202,715.1,0,68,2.5,0.001,17.06,3.1,112
2024-01-07 01:00:00,1.59,9.3,38.8380191693291,54.7,9,41,30.4618345549798,714.8,0,72,2.5,0.001,16.07,3.1,298
2024-01-07 02:00:00,1.56,9.9,38.8380191693291,54.7,9,45,30.9477523364394,714.5,0,77,2.46666666666667,0.001,14.73,3.1,85
2024-01-07 03:00:00,1.51,10.3,38.8380191693291,54.7,9,44,31.4336701178989,714,0,79,2.43333333333333,0.001,14,3.1,339
2024-01-07 04:00:00,1.58,8.2,38.8380191693291,54.7,9,45,31.9195878993585,713.7,0,79,2.4,0.001,14.46,4.3,308
2024-01-07 05:00:00,1.58,8.4,38.8380191693291,54.7,9,52,32.4055056808181,713.6,0,75,2.5,0.001,14.97,5.7,303
2024-01-07 06:00:00,1.61,10.2,38.8380191693291,54.7,9,52,32.8914234622777,713.5,0,72,2.6,0.001,14.91,7,299
2024-01-07 07:00:00,1.59,10.4,38.8380191693291,54.7,9,61,33.3773412437373,713.7,0,72,2.7,0.001,14.38,5.1,306
2024-01-07 08:00:00,1.65,13.4,38.8380191693291,54.7,9,73,33.8632590251968,714.1,0,74,2.7,0.007,12.98,3.1,163
2024-01-07 09:00:00,1.65,13.4,38.8380191693291,54.7,9,61,34.3491768066564,714.4,0,69,2.9,0.126,14.48,3.9,147
2024-01-07 10:00:00,1.65,13.4,38.8380191693291,54.7,9,69,34.835094588116,714.8,0,54,3.3,0.284,19.62,4.4,113
2024-01-07 11:00:00,1.65,13.4,31.5,54.7,9,82,35,715.4,0,55,3,0.403,20.89,10.2,328
2024-01-07 12:00:00,1.65,13.4,22.8,43.7,12,82,35,715.3,0,50,2.7,0.493,22.75,10.8,321
2024-01-07 13:00:00,1.6,10.7,21.4,31.9,18,82,35,714.9,0,47,2.5,0.519,24.79,8.8,333
2024-01-07 14:00:00,1.51,7.1,18.2,25.2,23,78,35,714.1,0,40,2.5,0.492,26.97,7.5,318
2024-01-07 15:00:00,1.51,5.5,17.7,23,26,65,35,713.7,0,36,2.6,0.41,27.83,7.3,339
2024-01-07 16:00:00,1.53,5,15.5,20.4,29,60,35,713.5,0,33,2.5,0.298,28.45,6.7,302
2024-01-07 17:00:00,1.56,4.9,16.8,21.6,24,56,35,713.7,0,34,2.4,0.158,27.95,6.1,251
2024-01-07 18:00:00,1.48,3.8,17.5,21.2,33,51,35,714.4,0,46,3,0.027,25.56,7.8,177
2024-01-07 19:00:00,1.43,3.8,17.8,21.5,28,61,33,714.9,0,51,3.6,0.002,23.95,9.1,158
2024-01-07 20:00:00,1.51,4.5,35.8,40.1,16,56,25,715.5,0,55,2.9,0.001,22.23,5,172
2024-01-07 21:00:00,1.61,6,38.8380191693291,54.7,10,54,30,716.4,0,61,2.8,0.001,21.01,5.2,314
2024-01-07 22:00:00,1.51,6.6,38.8380191693291,48,9,64,29,716.9,0,66,2.6,0.001,20.42,6.3,319
2024-01-07 23:00:00,1.61,8.2,38.8380191693291,54.7,9,59,28,717.2,0,70,2.6,0.001,19.14,4,294
2024-01-08 00:00:00,1.61,7.7,38.8380191693291,54.7,9,60,33,717.2,0,74,2.5,0.001,17.83,3.2,304
2024-01-08 01:00:00,1.54,8.1,38.8380191693291,54.7,9,52,30,717.2,0,74,2.3,0.001,18.02,5.3,299
2024-01-08 02:00:00,1.52,5.6,38.8380191693291,54.7,9,56,25,717.1,0,74,2.4,0.002,17.53,3.1,201
2024-01-08 03:00:00,1.5,7.1,38.8380191693291,54.7,9,51,23,716.9,0,74,2.3,0.003,17.81,3.1,32
2024-01-08 04:00:00,1.41,9.6,29.7,39.1,12,50,20,716.9,0,66,2.3,0.003,18.94,6.3,328
2024-01-08 05:00:00,1.42,9,23.4,32.3,14,47,19,717.1,0,66,2.1,0.003,18.87,7.2,339
2024-01-08 06:00:00,1.39,7.8,22.7,30.3,14,42,16,717.4,0,66,1.9,0.002,18.82,7,339
2024-01-08 07:00:00,1.36,7.1,26.8,33.7,14,39,15,717.5,0,65,1.8,0.002,18.83,6.7,339
2024-01-08 08:00:00,1.37,7.2,28.5,35.5,12,39,18,717.5,0,66,1.9,0.006,18.69,7.1,328
2024-01-08 09:00:00,1.48,7.9,27,34.7,11,44,16,717.5,0,63,1.8,0.034,19.06,7.4,333
2024-01-08 10:00:00,1.43,7.9,24.9,32.6,11,44,13,717.5,0,59,1.8,0.061,18.6,8.4,315
2024-01-08 11:00:00,1.41,6.8,34.7,41.3,12,43,16,717.5,0,52,1.85,0.081,18.42,7.2,339
2024-01-08 12:00:00,1.42,6.9,37.9,44.6,13,48,8,717.5,0,51,1.9,0.154,19.38,5.7,335
2024-01-08 13:00:00,1.49,7.3,37.3,44.4,14,49,16,717.5,0,50,2.2,0.206,20.62,5.5,339
2024-01-08 14:00:00,1.48,7.3,35.8,42.8,14,56,21,717.5,0,50,2.3,0.174,21.13,5.9,335
2024-01-08 15:00:00,1.39,6.5,25.2,31.5,17,57,24,717,0,47,2.2,0.202,21.78,5.9,317
2024-01-08 16:00:00,1.37,4.7,34.1,38.6,22,50,21,716.5,0,46,2.2,0.142,22.26,3.6,29
2024-01-08 17:00:00,1.42,3.8,21.1,24.7,26,40,5,716.5,0,47,2.25,0.075,21.99,5.3,140
2024-01-08 18:00:00,1.57,4.6,23.2,27.6,23,49,11.6946199245756,716.7,0,51,2.3,0.026,21.4,8.4,162
2024-01-08 19:00:00,1.58,4.5,23.9,28.2,21,61,12.3713259837561,717.1,0,55,2.3,0.003,20.37,8.3,166
2024-01-08 20:00:00,1.65,6.1,37.6,43.6,14,59,13.0480320429366,717.5,0,58,2.2,0.001,19.62,6.6,164
2024-01-08 21:00:00,1.51,4.7,33.9,38.4,18,62,13.7247381021171,717.5,0,62,2.3,0.001,18.86,6.1,204
2024-01-08 22:00:00,1.41,4.6,23.6,28.1,18,52,14.4014441612976,717.5,0,66,2.5,0.002,18.64,6.5,210
2024-01-08 23:00:00,1.37,5,29.9,34.8,17,42,15.0781502204781,717.5,0,67,2.8,0.002,18.34,5.4,207
2024-01-09 00:00:00,1.35,4.2,25.5,29.5,17,34,15.7548562796586,717.5,0,67,2.5,0.002,18.34,5.7,167
2024-01-09 01:00:00,1.37,4.3,25.3,29.5,16,36,16.4315623388391,717.5,0,68,2.4,0.002,18.02,6.3,171
2024-01-09 02:00:00,1.32,3.9,19.5,23.3,19,40,17.1082683980196,717.2,0,68,2.2,0.003,18.08,7.1,181
2024-01-09 03:00:00,1.3,3.8,15.6,19.3,22,39,17.7849744572001,716.7,0,64,2,0.003,18.33,7.6,157
2024-01-09 04:00:00,1.3,5.7,29.6,35.2,18,31,18.4616805163805,716.7,0,64,2.1,0.003,18.18,5.6,262
2024-01-09 05:00:00,1.31,4.7,38.8380191693291,52.2,15,31,19.138386575561,717,0,71,2.9,0.003,16.87,4.9,339
2024-01-09 06:00:00,1.31,4.4,38.8380191693291,54.7,15,32,19.8150926347415,717,0,73,3.1,0.003,16.66,3.8,339
2024-01-09 07:00:00,1.33,4.3,38.8380191693291,54.7,13,35,20.491798693922,717.2,0,75,3.6,0.003,16.55,3.5,29
2024-01-09 08:00:00,1.39,4.7,38.8380191693291,54.7,10,47,21.1685047531025,717.4,0,76,3.5,0.005,16.47,3.1,29
2024-01-09 09:00:00,1.43,7.1,34.3,41.2,11,52,21.845210812283,717.5,0,75,3.6,0.036,16.75,4.4,162
2024-01-09 10:00:00,1.44,9,26.6,35.4,13,45,22.5219168714635,717.5,0,71,3.1,0.177,17.78,5.3,130
2024-01-09 11:00:00,1.44,8.6,30,38.5,16,51,23.198622930644,717.5,0,63,3.1,0.359,20.08,5.2,66
2024-01-09 12:00:00,1.36,5.9,17.2,23,23,54,23.8753289898245,717.5,0,55,2.4,0.455,21.84,6.9,121
2024-01-09 13:00:00,1.34,5.4,16.6,21.9,25,43,24.552035049005,717,0,50,2.2,0.441,23.06,6.2,139
2024-01-09 14:00:00,1.43,7.4,28.8,36,18,44,25.2287411081854,716.2,0,55,2,0.206,21.68,5.9,332
2024-01-09 15:00:00,1.42,5.7,19.7,25.3,22,43,25.9054471673659,715.5,0,53,2.1,0.234,22.4,6.7,183
2024-01-09 16:00:00,1.39,5.3,15.3,20.5,25,43,26.5821532265464,715.2,0,51,1.8,0.228,23.09,9.3,169
2024-01-09 17:00:00,1.36,4.6,11.7,16.2,29,44,25,715.3,0,52,2,0.136,22.47,11.6,144
2024-01-09 18:00:00,1.44,4.4,20.5,24.9,24,72.5174929755076,35,715.6,0,56,2.1,0.023,21.29,6.4,156
2024-01-09 19:00:00,1.53,5.1,35.2,40.3,17,82,24,716.1,0,61,2,0.002,20.06,4.4,179
2024-01-09 20:00:00,1.51,5.1,35.2,40.3,16,46,13,716.5,0,65,2.1,0.001,19.17,4.6,169
2024-01-09 21:00:00,1.48,5.3,27.2,32.5,16,47,15,716.7,0,68,2,0.001,18.42,5.3,165
2024-01-09 22:00:00,1.49,6.5,21.7,28.2,12,40,12,716.8,0,71,2,0.001,17.3,8.4,142
2024-01-09 23:00:00,1.48,6.4,32,38.4,11,45,18,716.8,0,74,2.1,0.001,16.73,5.6,132
2024-01-10 00:00:00,1.48,8.4,38.8380191693291,53.6,9,41,18,716.8,0,75,2.2,0.001,15.92,3.1,145
2024-01-10 01:00:00,1.43,5.8,38.8380191693291,54.7,9,38,15,716.7,0,77,1.9,0.001,14.97,3.1,162
2024-01-10 02:00:00,1.42,8.2,38.8380191693291,54.7,9,31,7,716.4,0,79,2,0.001,14.19,3.1,162
